type,status,isSend,content,content2,talkerId
1048625,2,1,"<msg><appmsgappid=""""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>197771</totallen><attachid>0",0,1569
1,3,0,q32444005,嗯都可,1569
1,3,0,q32444005,你们问问科长跟班长,1569
1,2,1,科长,,1569
1,2,1,保重是不指望了,,1569
1,3,0,wxid_1252782525412,安,1569
1,3,0,q32444005,为什么？,1569
1,3,0,q32444005,难道又要黄？,1569
1048625,2,1,"<msg><appmsgappid=""wxa77232e51741dee3""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>516279</totallen><attachid>0",0,1569
1,3,0,wxid_1252782525412,五粮液喝过后,1569
49,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,一切都可以谈,1569
1,3,0,q32444005,不相信你们了,1569
1,3,0,q32444005,萧山机场停车费怎么算？,1569
1,3,0,kuaful,150一天,1569
1,2,1,打车去,,1569
1,2,1,开车干嘛,,1569
1,3,0,kuaful,霜叶红于二月花,1569
1,3,0,q32444005,打车没钱,1569
1,2,1,一枝红杏出墙来,,1569
1,2,1,岘港好玩不,,1569
1,2,1,@小心我来了?,,1569
1,2,1,@小心我来了?现在苦一点，一切为了17号大团圆,,1569
1,3,0,wxid_1252782525412,不咋样@我爱周星驰?,1569
1,3,0,kuaful,现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆现在苦一点，一切为了17号大团圆,1569
3,2,1,,,1569
1,2,1,科长,,1569
1,2,1,要畏惧手中的权利,,1569
1,3,0,kuaful,这个是什么,1569
3,2,1,,,1569
1,3,0,kuaful,不能代币,1569
1,3,0,kuaful,说了好多次了,1569
1,2,1,没说过啊,,1569
1,2,1,翻记录,,1569
1,3,0,kuaful,zydmxhz,1569
1,3,0,kuaful,@我爱周星驰?,1569
1,2,1,阿？,,1569
1,3,0,kuaful,zydmxhz@我爱周星驰?,1569
47,2,1,wxid_0mkad3zxhnsr22,1.50E+12,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,地铁福人,1569
1,3,0,kuaful,天津有泥人张，杭州有福人张。,1569
1,3,0,wxid_1252782525412,浪,1569
3,3,0,kuaful,,1569
3,2,1,,,1569
1,2,1,10块钱,,1569
1,2,1,变成,,1569
1,2,1,100m流量,,1569
1,2,1,浪,,1569
1,2,1,套路,,1569
1,3,0,kuaful,不要急,1569
1,3,0,kuaful,都会有的,1569
1,3,0,kuaful,急什么,1569
1,3,0,kuaful,请问,1569
3,3,0,q32444005,,1569
1,3,0,wxid_1252782525412,再见,1569
1,3,0,kuaful,去深圳干涉么啊,1569
1,3,0,q32444005,是你们先拒绝嗯的,1569
1,3,0,q32444005,约会,1569
1,2,1,浪,,1569
1,3,0,kuaful,开车和女同事外出，她说感冒了头疼嗓子疼浑身都疼，很不舒服，请我帮她买点药。于是经过药店，我去买了包冲剂，回到车上递给女同事。这时老婆来电，刚接听，女同事在旁边叹气,1569
1,3,0,q32444005,没听懂,1569
3,3,0,q32444005,,1569
1,3,0,kuaful,星期几回杭州啊,1569
1,3,0,q32444005,快的话明天，慢的话后天,1569
1,2,1,浪,,1569
3,2,1,,,1569
1,3,0,kuaful,等插,1569
3,3,0,kuaful,,1569
10000,3,0,simmon撤回了一条消息,,1569
1,2,1,浪,,1569
1,2,1,又是毕平,,1569
1,3,0,kuaful,不错,1569
1,3,0,kuaful,爱她,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,今天吃好点,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,敢不敢把数字亮出来,1569
1,2,1,亮剑,,1569
48,2,1,"<msg><locationx=""30.289527893066406""y=""120.06912231445313""scale=""16""label=""西湖区蒋村商务中心(紫霞街)""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
1,3,0,q32444005,？,1569
-1879048186,3,0,q32444005,,1569
1,3,0,q32444005,@我爱周星驰?@小心我来了?@我是如此想小心?,1569
10000,4,0,位置共享已经结束,,1569
48,2,1,"<msg><locationx=""30.287057876586914""y=""120.10935974121094""scale=""16""label=""益乐新村北区(文一西路)""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
48,2,1,"<msg><locationx=""30.284902572631836""y=""120.11000061035156""scale=""16""label=""西湖区浙江财经大学文华校区篮球场南""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
43,2,1,wxid_0mkad3zxhnsr22,8,1569
1,2,1,来看球啊,,1569
1,3,0,q32444005,浪,1569
43,2,1,wxid_0mkad3zxhnsr22,7,1569
1,2,1,荷兰对阿根廷,,1569
1,2,1,多特对切尔西,,1569
1,2,1,晚上有人,,1569
1,2,1,看球啊,,1569
1,3,0,kuaful,有这种茅台？,1569
3,3,0,kuaful,,1569
43,2,1,wxid_0mkad3zxhnsr22,6,1569
1,3,0,kuaful,@我爱周星驰?心打什么位置啊,1569
1,2,1,拉拉队,,1569
1,2,1,7比1,,1569
1,2,1,我来了就赢,,1569
1,2,1,@我是如此想小心?加班的啊,,1569
1,2,1,科长,,1569
1,2,1,保重出来吃火锅,,1569
1,2,1,丫,,1569
1,2,1,@小心我来了?,,1569
1,3,0,kuaful,@我爱周星驰?啦啦队穿的比基尼啊,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,我的航班,1569
1,3,0,kuaful,要九点半呢,1569
1,2,1,@我是如此想小心?你来看啊,,1569
1,3,0,kuaful,亲子呢,1569
1,3,0,kuaful,你找皮蛋,1569
1,2,1,为什么跟我们没空,,1569
1,2,1,跟姐姐就有空？,,1569
1,3,0,kuaful,你和皮蛋约好了,1569
1,3,0,kuaful,在谈,1569
1,3,0,kuaful,一切都可以谈,1569
1048625,2,1,"<msg><appmsgappid=""""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>34238</totallen><attachid>0",0,1569
1,2,1,回大橙西,,1569
1,3,0,wxid_1252782525412,什么情况,1569
48,2,1,"<msg><locationx=""30.294387817382813""y=""120.07025146484375""scale=""16""label=""西湖区花蒋路(花蒋路与余杭塘路交叉口南)""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
1,3,0,kuaful,一切都可以谈,1569
48,2,1,"<msg><locationx=""30.28097152709961""y=""120.02388763427734""scale=""16""label=""阿里巴巴西溪园区西北""poiname=""[位置]""infourl=""""maptype=""0""/></msg>",,1569
1,2,1,结束了已经,,1569
1,3,0,kuaful,绝情,1569
1,2,1,不暧昧,,1569
1,2,1,不谈判,,1569
1,2,1,不妥协,,1569
1,2,1,不拖拉,,1569
48,3,0,wxid_1252782525412,,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,火锅的乃,1569
3,2,1,,,1569
1,3,0,wxid_1252782525412,浪,1569
43,3,0,wxid_1252782525412,10,1569
1,2,1,郜林,,1569
1,2,1,一坨屎,,1569
1,3,0,wxid_1252782525412,一坨??,1569
1,3,0,q32444005,到了,1569
436207665,2,1,"<msg><appmsgappid=""""sdkver=""""><des><![CDATA[我给你发了一个红包，赶紧去拆!祝：恭喜发财，大吉大利！]]></des><url><![CDATA[https",//wxapp.tenpay.com/mmpayhb/wxhb_personalreceive?showwxpaytitle=1&msgtype=1&channelid=1&sendid=1000039401201709057036102545370]]></url><type><![CDATA[2001]]></type><title><![CDATA[微信红包]]></title><thumburl><![CDATA[http,1569
10000,4,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>张保重领取了你的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709057036102545370"">红包</_wc_custom_link_>",1569
1,2,1,深圳什么地方出差啊,,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,深圳大学,1569
3,3,0,wxid_1252782525412,,1569
3,2,1,,,1569
1,2,1,离后海很近,,1569
1,2,1,好地方,,1569
1,2,1,@小心我来了?就是有奇迹,,1569
1,3,0,wxid_1252782525412,毛,1569
1,3,0,wxid_1252782525412,嗯醒了,1569
1,3,0,q32444005,浪,1569
1,3,0,kuaful,@我要去西藏?宝贝你到了啊,1569
1,3,0,kuaful,天津有泥人张，杭州有福人张。,1569
3,3,0,q32444005,,1569
1,2,1,睡觉额,,1569
1,3,0,wxid_1252782525412,睡觉,1569
1,3,0,q32444005,浪,1569
1,2,1,@我要去西藏?深圳空气好啊,,1569
1,3,0,q32444005,浪，下雨,1569
1,3,0,wxid_1252782525412,去做呢丢,1569
1,3,0,kuaful,皮蛋你起来了啊,1569
1,3,0,wxid_1252782525412,班都上半天了,1569
1,2,1,准备下班了,,1569
1,2,1,是啊,,1569
1,2,1,我们都懂,,1569
1,3,0,wxid_1252782525412,浪,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,q32444005,,1569
1,3,0,wxid_1252782525412,上午面试啊,1569
10000,3,0,simmon撤回了一条消息,,1569
1,3,0,q32444005,发错了？,1569
1,3,0,q32444005,@我爱周星驰?熟悉这个地方啊？,1569
1,2,1,熟悉,,1569
1,2,1,中兴那一篇,,1569
48,2,1,"<msg><locationx=""22.537769317626953""y=""113.94911193847656""scale=""16""label=""广东省深圳市南山区科技南路55""poiname=""中兴通讯研发大楼""infourl=""""maptype=""0""/></msg>",,1569
1,2,1,科苑,,1569
10000,3,0,simmon撤回了一条消息,,1569
1,3,0,wxid_1252782525412,麻痹,1569
3,3,0,kuaful,,1569
1,2,1,高级,,1569
1,3,0,wxid_1252782525412,尼玛,1569
1,3,0,wxid_1252782525412,什么鬼,1569
47,3,0,kuaful,0,1569
1,3,0,kuaful,这个表情很好,1569
1,3,0,wxid_1252782525412,最近已经使得手软了包,1569
3,3,0,kuaful,,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,说的是这个么,1569
1,2,1,深南大道,,1569
1,3,0,q32444005,你透熟,1569
47,3,0,kuaful,0,1569
1048625,2,1,"<msg><appmsgappid=""wxa77232e51741dee3""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>516279</totallen><attachid>0",0,1569
47,3,0,kuaful,0,1569
1048625,2,1,"<msg><appmsgappid=""wxa77232e51741dee3""sdkver=""0""><title>Emoji&#x20;Title</title><des>Emoji&#x20;Description</des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>468082</totallen><attachid>0",0,1569
47,3,0,wxid_1252782525412,0,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,逼养的贪死了,1569
47,3,0,kuaful,0,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,巨贪,1569
1,2,1,巨贪,,1569
1,3,0,q32444005,这边有什么好玩的么,1569
1,3,0,kuaful,华侨城,1569
1,3,0,kuaful,欢乐谷,1569
1,3,0,q32444005,不熟悉,1569
1,3,0,q32444005,问题得看人,1569
1,2,1,海岸城吃一个阿一猪排米线,,1569
1,2,1,蛇口地铁过去明华轮，看看小平同志提字,,1569
47,3,0,kuaful,0,1569
1,2,1,或者到大梅沙游泳去,,1569
1,3,0,q32444005,看样子离嗯都蛮远的,1569
1,3,0,q32444005,还是认真工作,1569
1,2,1,海岸城,,1569
1,2,1,近的一塌糊涂,,1569
1,2,1,那家米线香港人开的真好吃,,1569
1,2,1,地铁一站路,,1569
1,3,0,kuaful,@我爱周星驰?票买了吗,1569
1,3,0,kuaful,17号,1569
1,3,0,kuaful,@小心我来了?,1569
3,2,1,,,1569
1,2,1,买了啊,,1569
1,2,1,加东子2张,,1569
1,3,0,wxid_1252782525412,嗯的也买好了？,1569
1,2,1,记得科长买过了,,1569
1,3,0,kuaful,没买,1569
1,3,0,kuaful,现在保重自己买,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,不会,1569
1,3,0,kuaful,噢,1569
47,3,0,kuaful,0,1569
47,3,0,wxid_1252782525412,0,1569
1,3,0,kuaful,@小心我来了?快点买不咯,1569
1,2,1,余票不多了,,1569
1,3,0,kuaful,@小心我来了?快点,1569
1,2,1,31区,,1569
1,2,1,快冻些,,1569
1,3,0,wxid_1252782525412,人定不来呢,1569
1,3,0,wxid_1252782525412,丈母娘60发售,1569
1,3,0,wxid_1252782525412,大寿,1569
1,3,0,kuaful,先买,1569
1,3,0,wxid_1252782525412,又退不了,1569
1,3,0,kuaful,买了再说,1569
1,3,0,kuaful,那天说好了和阿香,1569
1,3,0,kuaful,记得啊,1569
1,3,0,wxid_1252782525412,跟她说没用,1569
1,3,0,wxid_1252782525412,家里我做主,1569
1,3,0,kuaful,建湖人大寿吃中饭,1569
1,3,0,kuaful,摆以为恩们不晓得,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,@我是如此想小心?你给我买下,1569
1,3,0,kuaful,钱吧嗯,1569
1,3,0,wxid_1252782525412,要相信人,1569
1,3,0,kuaful,回去车票嗯贴把你,1569
1,3,0,wxid_1252782525412,就跟嗯相信东子一样,1569
1,3,0,kuaful,付150，送南京到杭州返程票,1569
1,3,0,kuaful,这个你相信恩,1569
1,3,0,kuaful,你先把钱把恩,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,没得命,1569
1,3,0,kuaful,好像是买好了,1569
1,3,0,kuaful,你把钱打把恩,1569
1,3,0,wxid_1252782525412,高级了,1569
1,3,0,kuaful,块把钱打过来,1569
1,3,0,wxid_1252782525412,人能够进退自如的感觉很好,1569
1,3,0,kuaful,钱把恩,1569
1,3,0,kuaful,快些个,1569
1,3,0,kuaful,有点不相信你,1569
1,3,0,wxid_1252782525412,手头太紧,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,言犹在耳,1569
1,3,0,wxid_1252782525412,放心,1569
47,3,0,wxid_1252782525412,0,1569
1,3,0,kuaful,怎么放心？,1569
1,3,0,wxid_1252782525412,你晓得嗯的,1569
1,3,0,wxid_1252782525412,从来不欠人钱,1569
1,3,0,kuaful,先打过来,1569
1,3,0,kuaful,恩再相信你,1569
1,3,0,wxid_1252782525412,这张票到当天可以卖300,1569
1,3,0,wxid_1252782525412,表紧张,1569
1,3,0,kuaful,恩不要赚钱,1569
1,3,0,kuaful,你先打过来再说,1569
47,2,1,wxid_0mkad3zxhnsr22,1.50E+12,1569
47,2,1,wxid_0mkad3zxhnsr22,1.50E+12,1569
47,3,0,kuaful,0,1569
1,3,0,kuaful,幸亏有保障,1569
1,3,0,wxid_1252782525412,逼养的,1569
1,3,0,wxid_1252782525412,看来已被攻克,1569
1,3,0,wxid_1252782525412,而且额度不菲,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,对恩要有信心,1569
1,3,0,wxid_1252782525412,发个大包,1569
1,3,0,wxid_1252782525412,以示清白,1569
436207665,3,0,kuaful,,1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了黄亮的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709067016154043300&sign=9e697577f4e32df295c460d9d30fcc0d922b6935dcfeb5f016f19c58fe4e2cea7bb7bb95a4374ff5b3b7bfae11fc8d5bbbaf77b261b0383801e0bfd9c44bc8aae7d5c6964ac42058c12fc93477b9e6698aa40d4ded8759e4e4ff06449fb6d622&ver=6"">红包</_wc_custom_link_>",1569
1,3,0,wxid_1252782525412,信心不是很足,1569
436207665,3,0,kuaful,,1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了黄亮的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201709067015082937027&sign=1727ffa3cf3e66331cd1f14276fa691cd002681a8a7030721f15ee413fe17adab0a25301a0f1f4eefdc6d5a997eca9a9f7dd9c8349d05b83f8c337650be078a24d5a5ca2cbdef1691b0b3ced2317eeabf5babddb8e0614224a5777a3403316d3&ver=6"">红包</_wc_custom_link_>",1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,这个叫酒多嘛,1569
49,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,@我是如此想小心?可以买了,1569
1,3,0,kuaful,好的,1569
1,3,0,kuaful,你买了吗,1569
1,3,0,kuaful,PeeTanChang,1569
1,3,0,wxid_1252782525412,买不了,1569
1,3,0,wxid_1252782525412,要实名认证,1569
1,3,0,wxid_1252782525412,我认证不了,1569
1,3,0,kuaful,你就是个黛比,1569
1,3,0,kuaful,丈母娘生日，要几瓶啊？,1569
1,3,0,kuaful,好像来不及了,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,要代购吗？,1569
1,3,0,wxid_1252782525412,逼养的,1569
1,3,0,wxid_1252782525412,你买好啦,1569
1,3,0,kuaful,安,1569
1,3,0,wxid_1252782525412,一箱？,1569
1,3,0,kuaful,2瓶,1569
1,3,0,kuaful,不多,1569
1,3,0,kuaful,恩就慢慢买,1569
1,3,0,wxid_1252782525412,就你最精,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,有库存,1569
1,3,0,wxid_1252782525412,妥妥的,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,@我是如此想小心?抢到了没,1569
1,3,0,kuaful,现在还可以买啊,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,扫一下,1569
1,3,0,wxid_1252782525412,什么东东,1569
1,3,0,kuaful,茅台付款吗,1569
1,3,0,kuaful,可以买的,1569
1,3,0,kuaful,不要抢,1569
1,3,0,wxid_1252782525412,扫不了,1569
1,3,0,kuaful,死吹牛逼,1569
1,3,0,kuaful,买了就好了，买了恩寄把你,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,kuaful,,1569
